['SADLEQ', 1.51, 930.4, 1400.3, 0.6, 0.38, 7.11, 6.81, 2.37, 36.8]
['XAKZOZ', 0.85, 1635.4, 1395.0, 0.6, 0.76, 12.18, 8.09, 4.12, 36.78]
['EXOTUH', 1.04, 1453.78, 1515.74, 0.62, 0.6, 6.06, 4.41, 3.38, 36.77]
['GIYTAK', 1.11, 1692.9, 1884.4, 0.61, 0.57, 5.86, 4.32, 3.19, 36.77]
['MOXPUL', 0.74, 1996.7, 1486.6, 0.63, 0.92, 12.29, 11.96, 4.71, 36.77]
['PURJIW', 0.89, 1853.7, 1658.0, 0.61, 0.72, 8.03, 6.17, 3.94, 36.77]
['OYEJOS', 0.83, 1852.4, 1546.4, 0.59, 0.78, 9.56, 4.63, 4.22, 36.75]
['WENSIS', 1.63, 0.0, 0.0, 0.25, 0.2, 2.75, 2.44, 2.2, 36.75]
['PETWOC', 1.69, 866.4, 1468.2, 0.59, 0.37, 9.16, 4.11, 2.12, 36.71]
['QOJVAM', 1.39, 741.7, 1029.6, 0.58, 0.42, 5.28, 4.07, 2.55, 36.71]
['SEHTAB', 1.41, 1279.6, 1804.5, 0.67, 0.44, 5.42, 4.59, 2.52, 36.7]
['KABXOC', 1.2, 1393.7, 1666.7, 0.59, 0.52, 5.51, 4.95, 2.95, 36.69]
['RAZYOI', 1.08, 1428.7, 1538.3, 0.65, 0.57, 7.73, 6.0, 3.26, 36.69]
['HUZSUR', 0.89, 1617.0, 1361.8, 0.56, 0.66, 9.88, 8.67, 3.93, 36.66]
['ZEDZAL', 1.03, 1263.1, 1303.3, 0.63, 0.59, 5.66, 4.57, 3.4, 36.62]
['TASVUG', 1.19, 1363.3, 1626.7, 0.55, 0.52, 7.61, 6.84, 2.97, 36.61]
['XADDAJ', 1.26, 1211.8, 1523.3, 0.59, 0.47, 6.34, 4.47, 2.81, 36.6]
['ZEDQEG', 1.22, 663.3, 807.0, 0.52, 0.46, 5.11, 4.23, 2.89, 36.6]
['XINWUO', 1.1, 1571.6, 1726.1, 0.55, 0.61, 6.29, 4.29, 3.21, 36.59]
['GOGWEF', 1.0, 1779.5, 1778.6, 0.62, 0.62, 4.6, 4.17, 3.49, 36.58]
['XUMTUV', 1.25, 1346.8, 1689.2, 0.6, 0.49, 5.48, 5.12, 2.82, 36.56]
['YAPLOS', 0.84, 1867.1, 1564.8, 0.6, 0.79, 9.24, 7.54, 4.15, 36.56]
['NEZWOG01', 1.69, 768.5, 1317.0, 0.43, 0.33, 6.42, 5.18, 2.11, 36.55]
['VODQIP', 1.04, 1554.8, 1624.3, 0.6, 0.6, 7.29, 5.98, 3.37, 36.54]
['PIZNOB', 1.51, 1022.5, 1538.9, 0.55, 0.39, 5.82, 4.85, 2.35, 36.53]
['MEGFIN', 0.85, 1652.8, 1396.7, 0.6, 0.77, 12.26, 8.12, 4.09, 36.49]
['QALGUH', 0.99, 1656.5, 1647.5, 0.66, 0.64, 7.82, 7.33, 3.53, 36.45]
['UVEVAT', 0.99, 1300.8, 1288.4, 0.6, 0.62, 5.06, 3.86, 3.52, 36.45]
['LAGNAK', 1.02, 1490.5, 1525.5, 0.57, 0.6, 5.49, 4.32, 3.43, 36.44]
['OSAVEK', 0.99, 1107.4, 1097.9, 0.53, 0.58, 5.46, 5.06, 3.52, 36.41]
['TASWOB', 1.27, 1224.7, 1552.8, 0.54, 0.47, 7.29, 6.57, 2.77, 36.4]
['CETHEQ', 1.06, 1521.6, 1619.9, 0.58, 0.64, 9.71, 7.35, 3.31, 36.38]
['MEFYUT', 1.19, 1344.2, 1602.4, 0.58, 0.51, 5.78, 4.33, 2.95, 36.38]
['GEDSOZ', 1.11, 1830.9, 2027.0, 0.65, 0.56, 6.1, 4.23, 3.15, 36.35]
['XOPLOE', 0.99, 1868.1, 1851.7, 0.6, 0.62, 7.51, 5.33, 3.52, 36.34]
['EBEXEQ01', 1.61, 844.7, 1366.8, 0.59, 0.34, 7.05, 6.71, 2.19, 36.3]
['TOZHAR', 1.35, 585.5, 793.4, 0.52, 0.48, 4.72, 3.81, 2.61, 36.28]
['CEDFIC', 1.21, 1375.7, 1670.4, 0.59, 0.51, 5.49, 4.95, 2.89, 36.27]
['KEYYET', 2.73, 595.0, 1625.4, 0.53, 0.23, 4.99, 4.16, 1.31, 36.25]
['EBEXEQ', 1.62, 825.2, 1329.0, 0.59, 0.34, 7.07, 6.73, 2.18, 36.24]
['BETFUD', 1.06, 1877.4, 1995.6, 0.64, 0.59, 6.15, 4.26, 3.28, 36.16]
['COJGEO', 0.98, 1812.9, 1773.6, 0.61, 0.65, 6.41, 5.05, 3.53, 36.13]
['IXOFAD', 1.01, 1506.5, 1522.0, 0.64, 0.62, 7.25, 6.74, 3.43, 36.11]
['LAGNEO', 1.05, 1492.3, 1565.9, 0.58, 0.58, 5.28, 4.63, 3.3, 36.07]
['CUVGOQ', 1.0, 1298.3, 1301.0, 0.57, 0.54, 5.6, 4.54, 3.45, 36.06]
['XAVDEF', 0.99, 1583.7, 1575.7, 0.65, 0.63, 7.82, 7.3, 3.49, 36.05]
['IGAHAB', 1.1, 1010.4, 1108.3, 0.56, 0.55, 8.08, 5.91, 3.15, 36.04]
['GAXWAF', 1.16, 0.0, 0.0, 0.56, 0.51, 6.36, 3.01, 2.99, 36.03]
['LAVTEJ', 1.59, 830.0, 1372.8, 0.6, 0.36, 6.92, 6.54, 2.2, 36.03]
['EBIDOK', 0.88, 1784.0, 1570.9, 0.58, 0.73, 10.15, 7.28, 3.91, 36.02]
['LELRUR', 1.05, 1318.6, 1381.9, 0.56, 0.57, 7.75, 5.31, 3.3, 36.01]
['YARYOF', 1.23, 0.0, 0.0, 0.43, 0.53, 4.92, 3.58, 2.84, 36.01]
['GIMSIG', 1.45, 937.4, 1357.9, 0.56, 0.4, 8.71, 5.7, 2.41, 36.0]
['IXEDUK', 0.94, 1713.9, 1610.5, 0.62, 0.67, 8.84, 6.76, 3.67, 35.99]
['RUBTAK01', 1.2, 1132.1, 1356.6, 0.56, 0.5, 8.7, 4.01, 2.9, 35.98]
['OGOWAJ', 0.91, 1567.6, 1424.8, 0.58, 0.68, 7.34, 6.25, 3.78, 35.97]
['ZARLUB', 0.96, 1703.2, 1631.5, 0.59, 0.67, 9.75, 6.35, 3.59, 35.96]
['QUDJIJ', 1.05, 1444.3, 1513.6, 0.6, 0.57, 5.72, 4.48, 3.28, 35.95]
['FIJFEK', 1.58, 904.5, 1431.6, 0.6, 0.36, 6.93, 6.57, 2.21, 35.94]
['YEMJAC', 1.59, 835.1, 1329.8, 0.6, 0.36, 6.88, 6.51, 2.2, 35.94]
['IFAGON', 0.93, 1624.8, 1508.7, 0.6, 0.67, 7.26, 5.93, 3.7, 35.93]
['IXOFIL', 1.02, 1453.5, 1476.1, 0.63, 0.62, 7.14, 6.67, 3.38, 35.92]
['MODNIC', 1.36, 0.0, 0.0, 0.47, 0.49, 5.25, 3.7, 2.57, 35.92]
['LAVTIN', 1.63, 865.5, 1411.2, 0.6, 0.35, 6.88, 6.49, 2.14, 35.91]
['LAVTOT', 1.63, 867.8, 1415.6, 0.6, 0.35, 6.87, 6.5, 2.14, 35.91]
['OGAGEJ', 1.06, 1425.7, 1509.3, 0.55, 0.59, 5.64, 5.22, 3.26, 35.91]
['LAVTAF', 1.57, 913.6, 1434.6, 0.6, 0.36, 6.94, 6.59, 2.22, 35.9]
['OVEJIJ', 1.6, 532.5, 852.6, 0.49, 0.34, 6.32, 4.25, 2.18, 35.89]
['MOFKUO', 0.78, 1988.1, 1541.4, 0.57, 0.86, 10.07, 5.89, 4.38, 35.88]
['ZARMAI', 1.0, 0.0, 0.0, 0.64, 0.64, 10.7, 2.88, 3.46, 35.88]
['XALBES', 0.88, 1521.1, 1342.2, 0.58, 0.71, 12.1, 7.47, 3.89, 35.86]
['KAWBOB', 1.08, 1257.4, 1363.2, 0.53, 0.53, 7.62, 6.39, 3.2, 35.85]
['MARJAQ', 1.83, 600.6, 1099.9, 0.66, 0.31, 10.64, 10.42, 1.9, 35.85]
['TEJLOL', 1.26, 1207.4, 1520.1, 0.55, 0.49, 6.35, 4.97, 2.75, 35.84]
['ENISOK', 1.14, 1425.6, 1631.3, 0.56, 0.52, 6.96, 4.54, 3.03, 35.81]
['BOXFOK', 0.79, 1621.7, 1282.0, 0.66, 0.88, 18.06, 10.42, 4.31, 35.8]
['UKAQAZ', 1.15, 1238.1, 1429.1, 0.6, 0.51, 7.04, 4.81, 3.0, 35.8]
['LAXGOH01', 2.04, 0.0, 0.0, 0.27, 0.24, 3.41, 2.59, 1.72, 35.79]
['VIFBOD', 1.76, 570.0, 1005.6, 0.48, 0.31, 5.74, 4.36, 1.99, 35.79]
['GOGSIF', 0.84, 1887.4, 1591.3, 0.55, 0.76, 8.22, 5.83, 4.06, 35.78]
['GEDRAK', 1.16, 1651.8, 1910.1, 0.62, 0.52, 5.77, 3.93, 2.97, 35.77]
['EBEXAM', 1.51, 912.7, 1375.7, 0.6, 0.38, 7.13, 6.79, 2.3, 35.76]
['EFOTID', 3.01, 535.2, 1611.4, 0.54, 0.2, 5.17, 4.13, 1.17, 35.74]
['XALBIW', 0.87, 1542.9, 1341.4, 0.58, 0.73, 12.14, 7.81, 3.92, 35.73]
['WAMRIN01', 0.94, 1384.5, 1334.3, 0.63, 0.63, 7.25, 5.56, 3.63, 35.72]
['SADMUH', 0.98, 1606.9, 1580.8, 0.64, 0.65, 7.88, 7.36, 3.49, 35.71]
['EBEWIT', 1.55, 884.7, 1375.2, 0.6, 0.37, 6.99, 6.64, 2.24, 35.7]
['GEDRUE', 1.12, 1771.5, 1981.7, 0.64, 0.55, 6.04, 4.24, 3.07, 35.7]
['LAVSUY', 1.28, 1091.3, 1397.6, 0.61, 0.44, 6.89, 6.51, 2.7, 35.7]
['XESKIR', 1.24, 976.1, 1206.3, 0.49, 0.46, 10.14, 9.85, 2.79, 35.7]
['FAWCEN', 0.92, 0.0, 0.0, 0.51, 0.69, 11.33, 3.33, 3.72, 35.69]
['MEFHUC', 0.95, 0.0, 0.0, 0.57, 0.65, 13.74, 3.23, 3.6, 35.69]
['FALVOF', 1.39, 1049.3, 1462.4, 0.49, 0.42, 6.66, 4.52, 2.49, 35.65]
['SETQOZ', 0.99, 1587.4, 1571.1, 0.64, 0.64, 7.79, 7.21, 3.45, 35.65]
['GOGWAB', 1.06, 1661.8, 1766.1, 0.62, 0.59, 4.96, 4.07, 3.22, 35.64]
['VIDXOX', 1.69, 664.2, 1119.2, 0.47, 0.34, 6.16, 5.04, 2.06, 35.63]
['YEGKOM', 1.13, 1151.1, 1297.9, 0.55, 0.55, 5.21, 4.06, 3.04, 35.63]
['NOCLOH02', 1.3, 724.9, 939.2, 0.5, 0.42, 5.54, 4.88, 2.65, 35.62]
['CELZEA', 1.63, 543.8, 886.3, 0.49, 0.32, 5.33, 4.52, 2.13, 35.61]
['HIYBUN', 1.12, 1253.7, 1402.0, 0.54, 0.58, 10.15, 9.82, 3.07, 35.61]
['JOHFIW', 1.3, 1067.4, 1385.6, 0.61, 0.43, 6.8, 6.4, 2.65, 35.61]
['SEHXIN', 1.55, 924.2, 1432.2, 0.61, 0.37, 7.02, 6.72, 2.23, 35.59]
['DANZAV', 1.09, 1374.7, 1493.4, 0.57, 0.56, 9.72, 8.12, 3.14, 35.57]
['HABREJ', 0.93, 1696.2, 1576.6, 0.6, 0.68, 7.22, 5.5, 3.66, 35.56]
['XADDUD', 1.13, 1509.2, 1712.4, 0.59, 0.52, 6.46, 5.36, 3.04, 35.56]
['OFEREX', 1.57, 904.0, 1417.3, 0.61, 0.36, 6.99, 6.71, 2.2, 35.55]
['FEWWUB', 0.84, 1231.3, 1033.7, 0.56, 0.74, 13.46, 4.1, 4.03, 35.54]
['TUMGUD', 2.0, 0.0, 0.0, 0.27, 0.24, 3.43, 2.6, 1.74, 35.54]
['FAWCEN03', 0.93, 0.0, 0.0, 0.53, 0.67, 11.33, 3.26, 3.67, 35.53]
['NOCLOH03', 1.3, 684.0, 899.1, 0.51, 0.42, 5.44, 4.79, 2.64, 35.53]
['MARXEK', 1.69, 841.6, 1421.9, 0.61, 0.33, 6.81, 6.42, 2.05, 35.51]
['XAKZEP', 0.87, 1435.1, 1247.9, 0.59, 0.73, 11.85, 7.83, 3.9, 35.5]
['MIFGEP01', 1.02, 1217.5, 1242.7, 0.56, 0.58, 6.0, 4.94, 3.34, 35.48]
['SETQUF', 0.99, 1581.7, 1569.6, 0.64, 0.64, 7.8, 7.23, 3.44, 35.48]
['BIJFAD', 0.86, 1766.4, 1512.0, 0.56, 0.72, 8.36, 6.26, 3.94, 35.47]
['FAWCEN01', 0.91, 0.0, 0.0, 0.51, 0.71, 11.42, 3.45, 3.74, 35.47]
['IPIFAP', 1.44, 936.7, 1351.7, 0.51, 0.42, 7.07, 5.9, 2.4, 35.46]
['NOCLOH01', 1.31, 717.2, 935.6, 0.5, 0.41, 5.5, 4.84, 2.62, 35.46]
['YAFGAP', 2.26, 0.0, 0.0, 0.24, 0.14, 2.75, 2.44, 1.54, 35.45]
['EWIDUK', 0.92, 0.0, 0.0, 0.52, 0.68, 11.39, 3.19, 3.7, 35.44]
['GEDROY', 1.24, 0.0, 0.0, 0.56, 0.47, 5.01, 3.45, 2.76, 35.44]
['RAVXET', 0.33, 2809.1, 917.9, 0.79, 2.54, 38.23, 38.07, 9.64, 35.44]
['UBUROY', 1.08, 2115.7, 2287.2, 0.57, 0.69, 6.67, 5.39, 3.17, 35.44]
['UKAQIH', 1.17, 1234.4, 1442.3, 0.6, 0.51, 7.01, 4.79, 2.92, 35.44]
['FAWCEN02', 0.9, 0.0, 0.0, 0.52, 0.72, 11.37, 3.15, 3.78, 35.43]
['GITTOT01', 0.9, 0.0, 0.0, 0.51, 0.68, 11.41, 3.07, 3.77, 35.43]
['UKAPUS', 1.14, 1257.3, 1429.6, 0.59, 0.52, 6.99, 4.84, 2.99, 35.39]
['EXEXAH', 0.87, 1516.3, 1312.7, 0.55, 0.71, 9.58, 9.08, 3.89, 35.35]
['GEDSAL', 1.17, 1425.4, 1667.8, 0.61, 0.51, 5.45, 3.83, 2.91, 35.35]
['GITTOT', 0.9, 0.0, 0.0, 0.51, 0.67, 11.4, 3.1, 3.77, 35.35]
['WAMRIN', 0.95, 1430.3, 1348.3, 0.62, 0.62, 7.21, 6.51, 3.55, 35.35]
['BIFKEI', 1.02, 1371.3, 1400.5, 0.57, 0.6, 5.93, 4.34, 3.32, 35.34]
['DUBWON', 1.27, 1198.2, 1525.2, 0.58, 0.48, 5.42, 4.73, 2.69, 35.32]
['MIFGEP', 1.02, 1233.8, 1259.3, 0.56, 0.58, 6.0, 4.93, 3.32, 35.32]
['GUBVUU', 0.93, 1427.8, 1329.3, 0.57, 0.65, 6.86, 4.19, 3.63, 35.3]
['IKETEY', 1.62, 808.4, 1306.2, 0.48, 0.34, 5.51, 4.26, 2.12, 35.3]
['LASMAV', 1.05, 1315.3, 1378.8, 0.56, 0.57, 8.36, 4.47, 3.23, 35.3]
['XEGKOL', 1.12, 1289.3, 1441.8, 0.52, 0.53, 8.26, 5.95, 3.04, 35.28]
['ZARQAM', 2.76, 425.6, 1176.7, 0.44, 0.19, 7.63, 6.94, 1.26, 35.28]
['XESLAK', 1.31, 925.5, 1210.3, 0.5, 0.44, 10.31, 9.73, 2.62, 35.27]
['JEDKEJ', 0.81, 1806.6, 1456.0, 0.56, 0.82, 11.83, 6.93, 4.15, 35.22]
['LAVTUZ', 1.67, 834.7, 1393.9, 0.62, 0.34, 6.85, 6.45, 2.05, 35.2]
['WAVQUH', 1.02, 958.1, 973.9, 0.6, 0.6, 7.91, 4.48, 3.31, 35.2]
['YAPLIM', 0.96, 1697.1, 1636.4, 0.59, 0.67, 8.75, 6.78, 3.52, 35.19]
['PUWCUF', 1.21, 1102.7, 1329.8, 0.59, 0.5, 5.63, 3.93, 2.81, 35.18]
['GUPBUP', 0.92, 0.0, 0.0, 0.55, 0.74, 12.69, 3.67, 3.67, 35.17]
['IDAZEU', 2.25, 0.0, 0.0, 0.25, 0.14, 2.74, 2.46, 1.54, 35.17]
['IXOFEH', 1.03, 1419.2, 1457.8, 0.62, 0.61, 7.09, 6.67, 3.28, 35.16]
['CAWDOU02', 0.91, 698.3, 780.2, 0.57, 0.68, 5.51, 3.86, 3.69, 35.15]
['TOHZAS', 1.21, 1230.4, 1491.0, 0.57, 0.51, 5.41, 3.88, 2.8, 35.14]
['MECWEX', 0.92, 0.0, 0.0, 0.51, 0.68, 11.42, 3.13, 3.66, 35.13]
['XANMIJ', 1.16, 1189.5, 1380.0, 0.53, 0.5, 6.92, 5.66, 2.92, 35.13]
['NOCLOH', 1.31, 710.9, 930.0, 0.49, 0.41, 5.48, 4.83, 2.59, 35.12]
['OJICEQ', 0.84, 1395.7, 1168.1, 0.57, 0.76, 11.97, 11.07, 3.99, 35.11]
['SADLIU', 1.67, 823.1, 1376.0, 0.63, 0.34, 6.86, 6.48, 2.05, 35.1]
['KEHGAH', 0.99, 1344.2, 1325.2, 0.56, 0.63, 8.42, 6.82, 3.4, 35.09]
['ESEVIH', 1.52, 734.8, 1114.1, 0.51, 0.36, 6.88, 6.31, 2.24, 35.07]
['UKUPUL', 1.43, 881.4, 1263.8, 0.56, 0.36, 6.91, 5.28, 2.38, 35.06]
['GACPUX', 1.02, 1102.2, 1126.3, 0.56, 0.6, 5.95, 3.77, 3.3, 35.05]
['XEDLUN01', 0.89, 0.0, 0.0, 0.56, 0.67, 5.04, 3.51, 3.75, 35.04]
['KINFEU', 1.46, 890.9, 1301.0, 0.58, 0.39, 7.76, 5.37, 2.33, 35.02]
['EVOTIT', 0.99, 1349.2, 1329.2, 0.53, 0.63, 12.46, 10.5, 3.4, 35.0]
['WAMRIN02', 0.96, 1445.9, 1372.1, 0.62, 0.61, 7.37, 5.74, 3.49, 35.0]
['HIHGIQ', 0.9, 1895.3, 1711.7, 0.62, 0.68, 7.45, 4.65, 3.71, 34.98]
['ROGSAI', 1.17, 1310.1, 1533.0, 0.57, 0.52, 7.26, 4.49, 2.89, 34.98]
['XALCAP', 0.89, 1468.7, 1310.8, 0.56, 0.7, 12.14, 7.51, 3.76, 34.98]
['OXALIJ', 0.94, 1762.9, 1661.8, 0.56, 0.66, 7.04, 4.96, 3.57, 34.97]
['TUTHOG', 1.04, 1251.0, 1295.4, 0.59, 0.55, 7.59, 5.94, 3.23, 34.97]
['WEVRUK', 1.44, 668.3, 962.1, 0.38, 0.4, 8.58, 7.47, 2.37, 34.95]
['LUFNAC02', 1.03, 1266.9, 1299.8, 0.59, 0.55, 7.68, 5.84, 3.25, 34.94]
['DAWCOV', 0.98, 1508.1, 1473.1, 0.6, 0.61, 6.44, 4.38, 3.41, 34.93]
['LUFNAC05', 1.03, 1255.0, 1294.5, 0.59, 0.55, 7.52, 5.65, 3.25, 34.92]
['DUVNIS', 1.08, 856.3, 945.2, 0.53, 0.55, 8.01, 5.97, 3.11, 34.91]
['NIBXUT', 1.94, 649.2, 1258.6, 0.44, 0.27, 6.21, 5.18, 1.76, 34.91]
['XAKYUE', 0.88, 1481.4, 1305.3, 0.56, 0.71, 12.06, 7.76, 3.79, 34.9]
['XEDGIY', 1.0, 1680.5, 1677.2, 0.56, 0.61, 7.08, 5.31, 3.35, 34.9]
['IBOTAU', 2.09, 0.0, 0.0, 0.49, 0.27, 6.68, 2.92, 1.63, 34.89]
['LUFNAC04', 1.03, 1266.4, 1305.7, 0.59, 0.55, 7.62, 5.81, 3.25, 34.88]
['OFERUN02', 0.92, 0.0, 0.0, 0.52, 0.68, 11.46, 3.41, 3.64, 34.88]
['XEXMEU', 1.05, 1216.1, 1282.4, 0.56, 0.56, 9.63, 8.85, 3.2, 34.87]
['HAFQOW', 0.95, 1593.4, 1506.1, 0.74, 0.65, 7.39, 6.93, 3.5, 34.86]
['UWUTIQ', 1.01, 1449.7, 1463.3, 0.6, 0.59, 6.13, 4.67, 3.31, 34.86]
['FUNCAT', 0.93, 1430.4, 1330.6, 0.59, 0.66, 9.49, 8.78, 3.59, 34.84]
['GERPUP', 1.48, 643.6, 949.5, 0.38, 0.39, 8.52, 7.38, 2.3, 34.84]
['LEVNOQ', 0.95, 951.0, 927.3, 0.56, 0.61, 5.76, 3.88, 3.51, 34.84]
['USUBUG', 1.14, 1348.4, 1533.5, 0.54, 0.56, 5.38, 5.05, 2.95, 34.83]
['KIDVIE', 1.59, 711.7, 1134.4, 0.46, 0.37, 6.07, 4.28, 2.14, 34.82]
['PEPLIG', 1.05, 1373.4, 1440.8, 0.59, 0.58, 6.77, 6.39, 3.19, 34.82]
['DIDBEZ', 0.93, 1417.7, 1317.1, 0.6, 0.63, 9.18, 5.95, 3.58, 34.79]
['LUFNAC01', 1.03, 1250.3, 1287.4, 0.59, 0.55, 7.67, 5.86, 3.24, 34.79]
['LAGWEX', 1.38, 959.4, 1323.5, 0.56, 0.42, 6.68, 5.77, 2.45, 34.78]
['LUFNAC03', 1.03, 1270.5, 1304.3, 0.59, 0.55, 7.68, 5.88, 3.24, 34.78]
['CANRIU', 0.86, 1743.4, 1502.1, 0.58, 0.7, 6.99, 4.44, 3.86, 34.77]
['LUFNAC', 1.03, 1267.6, 1301.1, 0.59, 0.55, 7.69, 5.87, 3.24, 34.77]
['RUBTAK02', 1.24, 1027.5, 1269.4, 0.55, 0.48, 8.5, 3.89, 2.71, 34.77]
['HEDBUP', 2.28, 570.9, 1301.2, 0.47, 0.25, 6.08, 4.54, 1.5, 34.76]
['UKAQED', 1.17, 1218.8, 1421.7, 0.59, 0.5, 6.96, 4.8, 2.87, 34.76]
['IDUDIW', 1.09, 0.0, 0.0, 0.54, 0.54, 4.41, 3.49, 3.06, 34.73]
['IQUNAJ01', 1.72, 0.0, 0.0, 0.25, 0.19, 2.83, 2.52, 1.98, 34.73]
['IQUNAJ', 1.73, 0.0, 0.0, 0.24, 0.19, 2.83, 2.52, 1.96, 34.72]
['HAKCAZ', 1.18, 1013.7, 1195.3, 0.6, 0.49, 7.26, 5.03, 2.83, 34.69]
['SOPPOD', 2.08, 0.0, 0.0, 0.25, 0.16, 2.85, 2.58, 1.64, 34.69]
['BIJDUV', 0.9, 1606.3, 1440.3, 0.55, 0.68, 8.61, 5.7, 3.69, 34.68]
['OBUBOC', 1.46, 674.2, 984.5, 0.4, 0.39, 8.46, 7.47, 2.32, 34.68]
['RAVXIX', 0.23, 3035.8, 712.3, 0.86, 3.74, 53.58, 53.26, 12.99, 34.68]
['PIDMEV', 1.03, 1359.0, 1438.3, 0.58, 0.58, 7.72, 4.28, 3.23, 34.67]
['XEDLUN', 0.89, 0.0, 0.0, 0.56, 0.67, 5.0, 3.47, 3.71, 34.66]
['CAXZOS', 0.93, 1403.2, 1310.3, 0.6, 0.63, 9.22, 5.55, 3.56, 34.65]
['YEKQOW', 1.23, 1055.9, 1300.2, 0.54, 0.5, 13.71, 3.97, 2.72, 34.63]
['ZILBIH', 0.93, 1405.0, 1303.0, 0.59, 0.63, 9.15, 5.88, 3.56, 34.62]
['EHALOP', 0.94, 1632.1, 1532.6, 0.72, 0.65, 7.57, 7.12, 3.52, 34.61]
['YIWMEW', 1.31, 1099.6, 1437.6, 0.49, 0.51, 5.72, 3.8, 2.57, 34.61]
['EZOFEF', 1.02, 1165.7, 1194.7, 0.64, 0.6, 11.22, 4.58, 3.25, 34.6]
['DIDBAV', 0.93, 1424.6, 1318.4, 0.6, 0.63, 9.29, 5.74, 3.56, 34.58]
['MURCAD', 1.19, 711.0, 844.3, 0.54, 0.49, 4.6, 3.77, 2.8, 34.58]
['PUWCEP', 1.58, 876.7, 1384.1, 0.71, 0.36, 6.0, 4.1, 2.12, 34.58]
['UCEXIK', 1.46, 798.7, 1167.4, 0.52, 0.39, 6.33, 4.85, 2.3, 34.58]
['IPIJUM', 1.74, 472.4, 819.8, 0.44, 0.32, 5.59, 4.21, 1.94, 34.57]
['MINVUA', 1.04, 1433.6, 1487.2, 0.6, 0.58, 6.96, 6.55, 3.2, 34.57]
['PEPLEC', 1.03, 1357.9, 1398.8, 0.61, 0.6, 7.23, 6.81, 3.23, 34.57]
['UJAQEC', 1.21, 0.0, 0.0, 0.54, 0.46, 4.47, 3.54, 2.75, 34.56]
['YARYEV', 1.12, 1499.6, 1684.0, 0.46, 0.62, 5.65, 4.02, 2.98, 34.53]
['GAXVUY', 1.07, 0.0, 0.0, 0.56, 0.55, 6.11, 3.08, 3.1, 34.51]
['UCEXAC', 1.44, 791.7, 1136.3, 0.52, 0.39, 6.32, 4.85, 2.33, 34.51]
['UCEXOQ', 1.48, 760.2, 1127.2, 0.52, 0.38, 6.32, 4.83, 2.27, 34.5]
['PEJPAX', 0.94, 1555.6, 1459.6, 0.56, 0.67, 7.32, 6.47, 3.52, 34.48]
['BELVEV', 0.89, 1889.8, 1674.1, 0.56, 0.7, 6.99, 4.92, 3.71, 34.47]
['MINVUA01', 1.04, 1414.8, 1467.7, 0.6, 0.58, 6.96, 6.55, 3.19, 34.47]
['NEZWOG', 1.71, 777.1, 1310.5, 0.44, 0.32, 6.15, 4.94, 1.97, 34.47]
['ZEBMAW', 1.03, 1336.2, 1373.1, 0.57, 0.58, 7.11, 3.81, 3.22, 34.47]
['SERJUV', 1.18, 1102.9, 1297.1, 0.54, 0.5, 8.82, 8.12, 2.83, 34.46]
['VIRPOC', 1.31, 1087.0, 1428.4, 0.57, 0.46, 7.89, 4.43, 2.55, 34.45]
['NALWOO', 1.03, 1267.0, 1300.3, 0.56, 0.58, 9.16, 8.8, 3.22, 34.44]
['QUDJOP', 1.06, 1410.6, 1492.3, 0.61, 0.56, 6.2, 4.54, 3.12, 34.44]
['KAYBUJ', 1.19, 925.7, 1105.4, 0.56, 0.43, 5.49, 5.24, 2.79, 34.41]
['ZEKRIS', 1.03, 1053.2, 1089.7, 0.54, 0.49, 5.65, 4.82, 3.2, 34.4]
['XESKUD', 1.27, 985.5, 1251.4, 0.5, 0.45, 9.96, 9.32, 2.63, 34.38]
['UCEXEG', 1.46, 800.9, 1166.3, 0.52, 0.39, 6.32, 4.84, 2.29, 34.37]
['XALCET', 0.89, 1495.7, 1327.9, 0.56, 0.7, 12.1, 7.68, 3.7, 34.37]
['CANROA', 0.94, 1563.0, 1476.1, 0.57, 0.64, 6.94, 4.22, 3.5, 34.34]
['YUVGOL', 0.92, 0.0, 0.0, 0.52, 0.67, 13.54, 2.67, 3.58, 34.34]
['OPENUT', 1.41, 958.8, 1354.5, 0.52, 0.4, 7.64, 6.83, 2.37, 34.32]
['XESKAJ', 1.11, 1141.6, 1262.5, 0.52, 0.51, 9.86, 9.29, 2.99, 34.32]
['SAMLAV', 1.19, 891.5, 1099.8, 0.49, 0.49, 6.03, 4.22, 2.79, 34.31]
['EKOPOK', 1.24, 871.4, 1084.9, 0.55, 0.45, 7.62, 7.3, 2.67, 34.29]
['IKEBUV', 1.3, 968.8, 1246.8, 0.51, 0.48, 4.91, 3.9, 2.56, 34.29]
['NEDVOJ', 0.92, 1718.9, 1579.2, 0.56, 0.65, 5.96, 4.7, 3.57, 34.29]
['LEVLEF', 0.88, 1046.7, 924.3, 0.6, 0.7, 20.19, 6.87, 3.72, 34.27]
['SERJOP', 1.47, 862.3, 1271.8, 0.53, 0.39, 8.82, 8.03, 2.27, 34.27]
['TANBOZ', 1.06, 2233.7, 2370.9, 0.55, 0.68, 6.77, 4.27, 3.12, 34.27]
['EWUCOP', 1.14, 0.0, 0.0, 0.57, 0.53, 4.52, 3.62, 2.89, 34.25]
['IFEYIB', 1.57, 835.9, 1312.0, 0.5, 0.42, 5.67, 3.77, 2.13, 34.25]
